order_id,late_delivery_risk,late_delivery_probability,order_date,shipping_date,revenue,order_profit_per_order,delivery_timing_group,shipping_mode,order_region,market,customer_segment,days_for_shipping_real,days_for_shipment_scheduled,shipping_delay_days,quantity,unique_products,unique_categories,order_lines,loss_flag,prediction_030,prediction_040,risk_level,prediction_result_030,prediction_result_040,revenue_at_risk_030,revenue_at_risk_040,profit_at_risk_030,profit_at_risk_040,recommended_action
69088,1,0.9282770464125808,2017-10-05 12:15:00,2017-10-07 12:15:00,27.96999931,10.90999985,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,27.96999931,27.96999931,10.90999985,10.90999985,Immediate Intervention
69089,1,0.9483015245917048,2017-10-05 12:36:00,2017-10-07 12:36:00,28.28000069,7.349999905,Late,First Class,Northern Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,28.28000069,28.28000069,7.349999905,7.349999905,Immediate Intervention
69090,1,0.2744950484910527,2017-10-05 12:57:00,2017-10-11 12:57:00,28.89999962,5.489999771,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69091,0,0.2744893395457122,2017-10-05 13:18:00,2017-10-07 13:18:00,29.37000084,9.18999958,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69092,0,0.3773785753626062,2017-10-05 13:39:00,2017-10-08 13:39:00,29.53000069,6.289999962,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,29.53000069,0.0,6.289999962,0.0,Review if Capacity Allows
69093,0,0.3743217235620803,2017-10-05 14:00:00,2017-10-09 14:00:00,29.84000015,13.72000027,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,29.84000015,0.0,13.72000027,0.0,Review if Capacity Allows
69094,1,0.2744798653304929,2017-10-05 14:21:00,2017-10-10 14:21:00,30.14999962,7.840000153,Late,Standard Class,Western Europe,Europe,Consumer,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69095,1,0.9476532751878232,2017-10-05 14:42:00,2017-10-07 14:42:00,30.45999908,-5.570000172,Late,First Class,Northern Europe,Europe,Consumer,2,1,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,30.45999908,30.45999908,-5.570000172,-5.570000172,Immediate Intervention
69096,0,0.7662017335924775,2017-10-05 15:03:00,2017-10-07 15:03:00,30.77000046,11.53999996,On Time,Second Class,Western Europe,Europe,Consumer,2,2,0,1,1,1,1,0,1,1,Critical,False Positive,False Positive,30.77000046,30.77000046,11.53999996,11.53999996,Immediate Intervention
69097,0,0.3743040103091563,2017-10-05 15:24:00,2017-10-08 15:24:00,31.07999992,5.590000153,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,31.07999992,0.0,5.590000153,0.0,Review if Capacity Allows
69098,0,0.2508407537840978,2017-10-05 15:45:00,2017-10-09 15:45:00,23.30999947,9.789999962,On Time,Standard Class,Northern Europe,Europe,Consumer,4,4,0,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69099,1,0.2508229882287064,2017-10-05 16:06:00,2017-10-10 16:06:00,24.86000061,4.050000191,Late,Standard Class,Northern Europe,Europe,Consumer,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69100,1,0.7428502275819721,2017-10-05 16:27:00,2017-10-11 16:27:00,25.48999977,9.25,Late,Second Class,Northern Europe,Europe,Corporate,6,2,4,1,1,1,1,0,1,1,Critical,True Positive,True Positive,25.48999977,25.48999977,9.25,9.25,Immediate Intervention
69101,0,0.6708590813783343,2017-10-05 16:48:00,2017-10-07 16:48:00,25.79999924,1.929999948,On Time,Second Class,Western Europe,Europe,Corporate,2,2,0,1,1,1,1,0,1,1,High,False Positive,False Positive,25.79999924,25.79999924,1.929999948,1.929999948,Priority Review
69102,1,0.7655473653072841,2017-10-05 17:09:00,2017-10-08 17:09:00,26.11000061,1.960000038,Late,Second Class,Western Europe,Europe,Corporate,3,2,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,26.11000061,26.11000061,1.960000038,1.960000038,Immediate Intervention
69103,0,0.3734497221203738,2017-10-05 17:30:00,2017-10-09 17:30:00,26.42000008,7.659999847,On Time,Standard Class,Western Europe,Europe,Corporate,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,26.42000008,0.0,7.659999847,0.0,Review if Capacity Allows
69104,1,0.7631936069228293,2017-10-05 17:51:00,2017-10-10 17:51:00,27.04000092,8.789999962,Late,Second Class,Western Europe,Europe,Corporate,5,2,3,1,1,1,1,0,1,1,Critical,True Positive,True Positive,27.04000092,27.04000092,8.789999962,8.789999962,Immediate Intervention
69105,1,0.928017237662895,2017-10-05 18:12:00,2017-10-07 18:12:00,27.35000038,12.85000038,Late,First Class,Western Europe,Europe,Corporate,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,27.35000038,27.35000038,12.85000038,12.85000038,Immediate Intervention
69106,1,0.9532408289698232,2017-10-05 18:33:00,2017-10-07 18:33:00,27.96999931,-5.590000153,Late,First Class,Western Europe,Europe,Corporate,2,1,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,27.96999931,27.96999931,-5.590000153,-5.590000153,Immediate Intervention
69107,0,0.3764726680180447,2017-10-05 18:54:00,2017-10-08 18:54:00,28.28000069,3.960000038,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,28.28000069,0.0,3.960000038,0.0,Review if Capacity Allows
69108,0,0.3815838910987597,2017-10-05 19:15:00,2017-10-09 19:15:00,28.89999962,3.269999981,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,28.89999962,0.0,3.269999981,0.0,Review if Capacity Allows
69109,1,0.3743284375351839,2017-10-05 19:36:00,2017-10-10 19:36:00,29.37000084,5.289999962,Late,Standard Class,Western Europe,Europe,Consumer,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,29.37000084,0.0,5.289999962,0.0,Review if Capacity Allows
69110,1,0.3773785753626062,2017-10-05 19:57:00,2017-10-11 19:57:00,29.53000069,8.270000458,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,29.53000069,0.0,8.270000458,0.0,Review if Capacity Allows
69111,0,0.2744836306988036,2017-10-05 20:18:00,2017-10-07 20:18:00,29.84000015,14.3199997,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69112,1,0.9547605156244104,2017-10-05 20:39:00,2017-10-07 20:39:00,30.14999962,4.010000229,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,30.14999962,30.14999962,4.010000229,4.010000229,Immediate Intervention
69113,1,0.9499373425136264,2017-10-05 21:00:00,2017-10-07 21:00:00,30.45999908,8.829999924,Late,First Class,Southern Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,30.45999908,30.45999908,8.829999924,8.829999924,Immediate Intervention
69114,1,0.9507771757934542,2017-10-05 21:21:00,2017-10-07 21:21:00,30.77000046,14.14999962,Late,First Class,Southern Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,30.77000046,30.77000046,14.14999962,14.14999962,Immediate Intervention
69115,1,0.7492289432342119,2017-10-05 21:42:00,2017-10-11 21:42:00,31.07999992,15.22999954,Late,Second Class,Southern Europe,Europe,Corporate,6,2,4,1,1,1,1,0,1,1,Critical,True Positive,True Positive,31.07999992,31.07999992,15.22999954,15.22999954,Immediate Intervention
69116,0,0.7655780167166915,2017-10-05 22:03:00,2017-10-07 22:03:00,23.30999947,4.900000095,On Time,Second Class,Western Europe,Europe,Corporate,2,2,0,1,1,1,1,0,1,1,Critical,False Positive,False Positive,23.30999947,23.30999947,4.900000095,4.900000095,Immediate Intervention
69117,1,0.7687442868888921,2017-10-05 22:24:00,2017-10-08 22:24:00,24.86000061,-3.900000095,Late,Second Class,Western Europe,Europe,Corporate,3,2,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,24.86000061,24.86000061,-3.900000095,-3.900000095,Immediate Intervention
69118,1,0.4490948821092534,2017-10-05 22:45:00,2017-10-06 10:45:00,25.48999977,12.48999977,Late,Same Day,Western Europe,Europe,Home Office,1,0,1,1,1,1,1,0,1,1,High,True Positive,True Positive,25.48999977,25.48999977,12.48999977,12.48999977,Priority Review
69119,1,0.4535030431167846,2017-10-05 23:06:00,2017-10-06 11:06:00,25.79999924,-0.360000014,Late,Same Day,Western Europe,Europe,Home Office,1,0,1,1,1,1,1,1,1,1,High,True Positive,True Positive,25.79999924,25.79999924,-0.360000014,-0.360000014,Priority Review
69120,1,0.383665023443702,2017-10-05 23:27:00,2017-10-11 23:27:00,26.11000061,8.170000076,Late,Standard Class,Western Europe,Europe,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,26.11000061,0.0,8.170000076,0.0,Review if Capacity Allows
69121,0,0.37945544097621,2017-10-05 23:48:00,2017-10-07 23:48:00,26.42000008,1.659999967,Early,Standard Class,Western Europe,Europe,Home Office,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,26.42000008,0.0,1.659999967,0.0,Review if Capacity Allows
69122,0,0.258600950218429,2017-10-06 00:09:00,2017-10-09 00:09:00,27.04000092,4.760000229,Early,Standard Class,Southern Europe,Europe,Home Office,3,4,-1,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69123,0,0.3760213435029412,2017-10-06 00:30:00,2017-10-10 00:30:00,27.35000038,13.68000031,On Time,Standard Class,Western Europe,Europe,Home Office,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,27.35000038,0.0,13.68000031,0.0,Review if Capacity Allows
69124,1,0.3832737935542367,2017-10-06 00:51:00,2017-10-11 00:51:00,27.96999931,13.43000031,Late,Standard Class,Western Europe,Europe,Home Office,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,27.96999931,0.0,13.43000031,0.0,Review if Capacity Allows
69125,1,0.3790658635643588,2017-10-06 01:12:00,2017-10-12 01:12:00,28.28000069,0.0,Late,Standard Class,Western Europe,Europe,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,28.28000069,0.0,0.0,0.0,Review if Capacity Allows
69126,0,0.3547391639074727,2017-10-06 01:33:00,2017-10-08 01:33:00,28.89999962,5.429999828,Early,Standard Class,Northern Europe,Europe,Home Office,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,28.89999962,0.0,5.429999828,0.0,Review if Capacity Allows
69127,0,0.347707147486206,2017-10-06 01:55:00,2017-10-09 01:55:00,29.37000084,8.079999924,Early,Standard Class,Northern Europe,Europe,Home Office,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,29.37000084,0.0,8.079999924,0.0,Review if Capacity Allows
69128,0,0.2497422168080596,2017-10-06 02:16:00,2017-10-10 02:16:00,29.53000069,10.92000008,Canceled,Standard Class,Northern Europe,Europe,Corporate,4,4,0,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69129,1,0.3770120396210109,2017-10-06 02:37:00,2017-10-11 02:37:00,29.84000015,14.3199997,Late,Standard Class,Western Europe,Europe,Consumer,5,4,1,1,1,1,1,0,1,0,Watch,True Positive,False Negative,29.84000015,0.0,14.3199997,0.0,Review if Capacity Allows
69130,1,0.9539168164224908,2017-10-06 02:58:00,2017-10-08 02:58:00,30.14999962,7.539999962,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,30.14999962,30.14999962,7.539999962,7.539999962,Immediate Intervention
69131,1,0.9537234063717492,2017-10-06 03:19:00,2017-10-08 03:19:00,30.45999908,-2.160000086,Late,First Class,Western Europe,Europe,Home Office,2,1,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,30.45999908,30.45999908,-2.160000086,-2.160000086,Immediate Intervention
69132,1,0.9542934858772284,2017-10-06 03:40:00,2017-10-08 03:40:00,30.77000046,1.940000057,Late,First Class,Western Europe,Europe,Home Office,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,30.77000046,30.77000046,1.940000057,1.940000057,Immediate Intervention
69133,1,0.9201868646322104,2017-10-06 04:01:00,2017-10-08 04:01:00,31.07999992,-4.289999962,Late,First Class,Northern Europe,Europe,Home Office,2,1,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,31.07999992,31.07999992,-4.289999962,-4.289999962,Immediate Intervention
69134,1,0.948663194730718,2017-10-06 04:22:00,2017-10-08 04:22:00,23.30999947,-13.05000019,Late,First Class,Northern Europe,Europe,Home Office,2,1,1,1,1,1,1,1,1,1,Critical,True Positive,True Positive,23.30999947,23.30999947,-13.05000019,-13.05000019,Immediate Intervention
69135,1,0.9482361460855928,2017-10-06 04:43:00,2017-10-08 04:43:00,24.86000061,3.109999895,Late,First Class,Northern Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,24.86000061,24.86000061,3.109999895,3.109999895,Immediate Intervention
69136,0,0.3761508494755162,2017-10-06 05:04:00,2017-10-08 05:04:00,25.48999977,-20.38999939,Early,Standard Class,Western Europe,Europe,Corporate,2,4,-2,1,1,1,1,1,1,0,Watch,False Positive,True Negative,25.48999977,0.0,-20.38999939,0.0,Review if Capacity Allows
69137,0,0.3770699177181933,2017-10-06 05:25:00,2017-10-09 05:25:00,25.79999924,8.380000114,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,25.79999924,0.0,8.380000114,0.0,Review if Capacity Allows
69138,0,0.374014064196109,2017-10-06 05:46:00,2017-10-10 05:46:00,26.11000061,3.049999952,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,26.11000061,0.0,3.049999952,0.0,Review if Capacity Allows
69139,1,0.9281806594551087,2017-10-06 06:07:00,2017-10-08 06:07:00,26.42000008,11.89000034,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,26.42000008,26.42000008,11.89000034,11.89000034,Immediate Intervention
69140,1,0.9539251543962872,2017-10-06 06:28:00,2017-10-08 06:28:00,27.04000092,4.059999943,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,27.04000092,27.04000092,4.059999943,4.059999943,Immediate Intervention
69141,0,0.7652570161644653,2017-10-06 06:49:00,2017-10-08 06:49:00,27.35000038,4.269999981,On Time,Second Class,Western Europe,Europe,Corporate,2,2,0,1,1,1,1,0,1,1,Critical,False Positive,False Positive,27.35000038,27.35000038,4.269999981,4.269999981,Immediate Intervention
69142,1,0.9537301088891196,2017-10-06 07:10:00,2017-10-08 07:10:00,27.96999931,4.760000229,Late,First Class,Western Europe,Europe,Home Office,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,27.96999931,27.96999931,4.760000229,4.760000229,Immediate Intervention
69143,1,0.9539218301021528,2017-10-06 07:31:00,2017-10-08 07:31:00,28.28000069,7.639999866,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,28.28000069,28.28000069,7.639999866,7.639999866,Immediate Intervention
69144,1,0.9533448187584108,2017-10-06 07:52:00,2017-10-08 07:52:00,28.89999962,13.59000015,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,28.89999962,28.89999962,13.59000015,13.59000015,Immediate Intervention
69145,1,0.9539189077508436,2017-10-06 08:13:00,2017-10-08 08:13:00,29.37000084,14.68999958,Late,First Class,Western Europe,Europe,Consumer,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,29.37000084,29.37000084,14.68999958,14.68999958,Immediate Intervention
69146,0,0.3760930272781007,2017-10-06 08:34:00,2017-10-08 08:34:00,29.53000069,13.88000011,Early,Standard Class,Western Europe,Europe,Corporate,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,29.53000069,0.0,13.88000011,0.0,Review if Capacity Allows
69147,0,0.3802792555892988,2017-10-06 08:55:00,2017-10-09 08:55:00,29.84000015,14.3199997,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,29.84000015,0.0,14.3199997,0.0,Review if Capacity Allows
69148,0,0.376084153905327,2017-10-06 09:16:00,2017-10-10 09:16:00,30.14999962,10.25,On Time,Standard Class,Western Europe,Europe,Corporate,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,30.14999962,0.0,10.25,0.0,Review if Capacity Allows
69149,1,0.3730315052639293,2017-10-06 09:37:00,2017-10-11 09:37:00,30.45999908,-19.79999924,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,1,1,1,1,1,1,0,Watch,True Positive,False Negative,30.45999908,0.0,-19.79999924,0.0,Review if Capacity Allows
69150,1,0.3739475203953947,2017-10-06 09:58:00,2017-10-12 09:58:00,30.77000046,3.849999905,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,30.77000046,0.0,3.849999905,0.0,Review if Capacity Allows
69151,0,0.6713160308959994,2017-10-06 10:19:00,2017-10-08 10:19:00,31.07999992,9.010000229,On Time,Second Class,Western Europe,Europe,Consumer,2,2,0,1,1,1,1,0,1,1,High,False Positive,False Positive,31.07999992,31.07999992,9.010000229,9.010000229,Priority Review
69152,0,0.3771055918447825,2017-10-06 10:40:00,2017-10-09 10:40:00,23.30999947,2.049999952,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,23.30999947,0.0,2.049999952,0.0,Review if Capacity Allows
69153,0,0.3770833848834442,2017-10-06 11:01:00,2017-10-10 11:01:00,24.86000061,-39.77999878,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,1,1,1,1,1,1,0,Watch,False Positive,True Negative,24.86000061,0.0,-39.77999878,0.0,Review if Capacity Allows
69154,1,0.3731024057171837,2017-10-06 11:22:00,2017-10-11 11:22:00,25.48999977,-44.59999847,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,1,1,1,1,1,1,0,Watch,True Positive,False Negative,25.48999977,0.0,-44.59999847,0.0,Review if Capacity Allows
69155,1,0.3833050797477114,2017-10-06 11:43:00,2017-10-12 11:43:00,25.79999924,-4.409999847,Late,Standard Class,Western Europe,Europe,Home Office,6,4,2,1,1,1,1,1,1,0,Watch,True Positive,False Negative,25.79999924,0.0,-4.409999847,0.0,Review if Capacity Allows
69156,0,0.2734398813681749,2017-10-06 12:04:00,2017-10-08 12:04:00,26.11000061,2.609999895,Early,Standard Class,Western Europe,Europe,Corporate,2,4,-2,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69157,0,0.3832961407243561,2017-10-06 12:25:00,2017-10-09 12:25:00,26.42000008,9.25,Early,Standard Class,Western Europe,Europe,Home Office,3,4,-1,1,1,1,1,0,1,0,Watch,False Positive,True Negative,26.42000008,0.0,9.25,0.0,Review if Capacity Allows
69158,0,0.3832872017794797,2017-10-06 12:46:00,2017-10-10 12:46:00,27.04000092,12.71000004,On Time,Standard Class,Western Europe,Europe,Home Office,4,4,0,1,1,1,1,0,1,0,Watch,False Positive,True Negative,27.04000092,0.0,12.71000004,0.0,Review if Capacity Allows
69159,1,0.2759298499718704,2017-10-06 13:07:00,2017-10-11 13:07:00,27.35000038,13.13000011,Late,Standard Class,Western Europe,Europe,Home Office,5,4,1,1,1,1,1,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69160,1,0.3547521481277416,2017-10-06 13:28:00,2017-10-12 13:28:00,27.96999931,13.71000004,Late,Standard Class,Northern Europe,Europe,Home Office,6,4,2,1,1,1,1,0,1,0,Watch,True Positive,False Negative,27.96999931,0.0,13.71000004,0.0,Review if Capacity Allows
69161,0,0.3564776796868564,2017-10-06 13:49:00,2017-10-08 13:49:00,28.28000069,2.119999886,Early,Standard Class,Southern Europe,Europe,Consumer,2,4,-2,1,1,1,1,0,1,0,Watch,False Positive,True Negative,28.28000069,0.0,2.119999886,0.0,Review if Capacity Allows
69162,0,0.2741881979093953,2017-10-06 14:10:00,2017-10-09 14:10:00,28.89999962,-46.25,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,1,1,1,1,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
69163,0,0.3527574479554391,2017-10-06 14:31:00,2017-10-10 14:31:00,29.37000084,-19.59000015,On Time,Standard Class,Northern Europe,Europe,Consumer,4,4,0,1,1,1,1,1,1,0,Watch,False Positive,True Negative,29.37000084,0.0,-19.59000015,0.0,Review if Capacity Allows
69164,1,0.450924632502335,2017-10-06 14:52:00,2017-10-07 02:52:00,29.53000069,3.339999914,Late,Same Day,Western Europe,Europe,Consumer,1,0,1,1,1,1,1,0,1,1,High,True Positive,True Positive,29.53000069,29.53000069,3.339999914,3.339999914,Priority Review
